agency,locus,frame,stringency,demkt_intensity,demkt_sacrifice,precarity,collectivism,growth_endorse,community,symbolic,PA,CE,RIA,RSV,AD,PR,CS,SCB,BSE,SPS,CDC,VS,FRUG,MAT,CR,country,PA1,PA2,PA3,PA4,CE1,CE2,CE3,RIA1,RIA2,RIA3,RIA4,RSV1,RSV2,RSV3,AD1,AD2,AD3,AD4,PR1,PR2,PR3,PR4,CS1,CS2,CS3,CS4,SCB1,SCB2,SCB3,BSE1,BSE2,BSE3,BSE4,SPS1,SPS2,SPS3,CDC1,CDC2,CDC3,VS1,VS2,VS3,FRUG1,FRUG2,FRUG3,MAT1,MAT2,MAT3,CR1,CR2,CR3,PA_c,CE_c,RIA_c,RSV_c,AD_c,PR_c,CS_c,SCB_c,BSE_c,SPS_c,CDC_c,VS_c,FRUG_c,MAT_c,CR_c
0,1,0,0.39069210444435254,0.15,0.15,-0.42085636219007944,0.259966556241881,0.3912816856152497,0.21692083642119186,-1.0,0.7637885725765661,1.8481923050652314,2.4519690484830403,0.3545156978078764,-0.5489185125150591,-0.15177463234342706,1.6656354950821948,1.2286452083178243,0.20400013101369951,0.4495949968459088,-0.5647705487152566,0.18733219154851777,-0.346851704378841,-1.6850746879422551,1.230333273631144,DE,4.0,4.0,4.0,5.0,5.0,4.0,5.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,6.0,5.0,6.0,0.2559203150743052,0.6776889478227347,1.7658956531032746,0.34329960661933495,0.0019216899326940501,-0.00048644053394344185,1.5126277947185742,0.6636294626150276,-0.26216980651166616,1.3393201186248749,0.006393688214763604,0.6750497827022994,-0.34359745601092484,-1.3332705401492442,1.679807784227537
1,0,1,0.7335435392783838,0.85,0.5,0.13077864855181986,0.413053331183383,-0.43709016880161067,0.8966581006719769,1.0,0.8701431748128001,-0.47716609210202354,2.2001485711484636,0.6877601717813144,1.9061118890058404,1.7862802288078399,-1.2535093431981688,-0.714130450571741,0.3258423820485233,-0.536279079245058,0.917070143421066,-0.4454457494256203,-0.04324426689041838,-0.7401128666281722,0.4209619230633123,DE,4.0,3.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,6.0,4.0,4.0,0.0,-1.0070567273114714,1.0090156517731812,-0.6670241896852677,1.0268229873694819,1.5561232680864863,-1.7753498549988824,-0.3287136590523036,-0.0040333816386410185,-0.34192277310570757,0.6883870977895387,-0.6788576473493192,1.0096479092013337,-0.33159600693334657,0.672678460683673
1,1,1,0.3983005387666168,0.5,0.85,-0.8414198461392106,-0.10354590897972335,-0.5674470808873295,0.8833587182137761,-1.0,2.1633922968726202,-0.49580626083588586,0.8073375199013895,-0.07930130094464352,-2.10702458826442,-0.703019168831512,0.6948454111979974,0.32445996786906184,1.8636954586593595,1.6004724588565509,-0.08225920545363652,1.3628128427472583,0.6738528118772454,-0.05784414079632962,-0.11729295614506428,DE,6.0,5.0,7.0,6.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,7.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,6.0,2.0473625205944415,-1.6809549973651536,-0.25245101711030815,0.006525007851134241,-1.5354302562224877,-0.51935634340742,0.5009423640362798,0.33284842205925014,1.8029215924725353,1.6755686969709918,0.6883870977895387,1.6904803552410133,1.0096479092013337,-0.6654875180053121,0.0012589116544300268
1,0,1,0.6491593839272365,0.15,0.15,1.146004878127174,-0.20595411187770274,0.5195342793030269,-0.27776659546113897,1.0,0.9283620339846872,0.909054084333278,2.89300248116718,1.8462929110422197,1.5965868363905127,0.6364192348478759,1.7528728507049651,0.032611507589332844,0.30983943577538436,0.6825423303239908,-2.4375176788433013,0.40319401784302006,2.0155375005687244,-0.7717055382955902,-1.2054855390986132,DE,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0236812602972207,0.340739812795893,1.5136023193265769,0.6800742053875366,0.770597663010285,0.2589485109027948,1.006785079377427,-0.6594946996080803,0.5122394681074093,-0.34192277310570757,-1.6985898357221731,1.352003497728108,1.347959250504398,-0.33159600693334657,-1.005870411889434
1,1,1,0.1185775552399992,0.85,0.5,-1.2261820910888863,0.06831519473629066,1.1220347624036975,2.500173897608256,1.0,1.6972127496754545,0.806938137061713,1.163571352316381,1.8215913934264714,0.7235565432526463,0.1094375966883091,0.6069297218036247,1.5040919144898228,1.3991562120893766,1.5294048291647302,0.47856743882423786,0.1955211723021911,-0.4099522982106221,1.832037270930576,-1.5553449946924025,DE,7.0,5.0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,5.0,6.0,5.0,5.0,3.0,2.0,4.0,2.0473625205944415,0.340739812795893,-0.25245101711030815,1.353623402923938,0.514372338651088,-0.00048644053394344185,-0.257821708975441,1.6559725842823585,1.2866487427264848,1.3393201186248749,1.0293838025769257,0.6750497827022994,-0.0052861147078600845,1.3378615484264826,-1.005870411889434
1,0,0,0.4819055507510336,0.5,0.15,-0.3733605419385724,-1.309839612787589,0.6484249051632635,-0.15320561975296937,-1.0,0.7379747722942764,1.00255751448531,2.4199244850783264,0.5968693901018719,-0.5815293548635474,0.21390064546879245,0.42236967356807015,0.16939051394123256,0.10636594306265007,0.8788194222461225,0.235513773150143,-0.8321142161084116,-0.6962671505686446,0.19005063832773456,0.14590589462182585,DE,5.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,0.2559203150743052,0.340739812795893,0.25213565044308756,0.006525007851134241,-1.0229796075040938,-0.2599213919706817,-1.2695071396577353,0.0020673815034734882,-0.5203062313846913,0.6668229619326423,0.3473903930021507,-0.6788576473493192,-1.020220138617054,0.002295504138619457,-0.33445086286019143
0,0,1,0.29755877293989286,0.5,0.85,-0.13878949629517026,-1.3377211790866306,-1.0525531099761538,0.2830356078335457,1.0,0.13281838767340462,0.16222090295599775,2.1703820476439897,2.075789269471804,0.7809027045994674,1.3822843191134553,0.6074751540384642,-0.11267921252620727,-0.15791853968636893,-0.27336543390958207,0.49997219729191983,-1.6192731609384519,-1.0733968157749825,0.073700413528831,0.1563599576798868,DE,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,6.0,7.0,6.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,6.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,2.0,5.0,3.0,4.0,-0.2559203150743052,-0.3331584572577892,0.7567223179964833,1.6903980016921396,0.258147014291891,1.8155582195232245,-0.004900351304867399,-0.6594946996080803,-0.26216980651166616,-0.6781713514518238,1.0293838025769257,-1.017334504862224,-1.020220138617054,0.336187015210585,0.0012589116544300268
0,1,1,0.22842702673751825,0.15,0.85,0.562247058585195,0.24873316894451564,0.08141052940955859,1.0979019363140583,-1.0,0.8443910984286539,1.1829608742556434,1.2688595794965631,1.154874091185386,0.7522057182854818,0.4473098664589775,1.0858437417236437,1.6644091496431286,-0.09072637006396284,0.977299288543122,-1.1362625411032745,-0.5896813407105366,-0.44161909782391306,1.0040958789408987,-1.182387380325038,DE,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,3.0,4.0,5.0,4.0,6.0,2.0,3.0,1.0,0.7677609452229155,0.340739812795893,-0.25245101711030815,0.006525007851134241,0.258147014291891,1.5561232680864863,-0.5107430666460145,0.9944105031708043,-1.0365790811307416,-0.0056741947595909305,-1.0165964261473985,0.33657292518939413,-1.020220138617054,1.003970037354517,-2.012999735433298
1,1,1,0.7149696424688355,0.85,0.5,-0.6359714369433559,-0.10200831360453685,-1.249008004029549,0.10574370278482915,1.0,1.7392939083609835,1.2155320601390502,3.520328223094844,2.145752297815724,-0.8991954359972656,-0.8944948979017278,3.3124074080617145,2.6931680854641344,2.5655582672017347,1.872670758947582,0.8056837181663429,0.8365460199999302,0.9465027824794224,-1.5285728535096135,0.8329147254688704,DE,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,2.0,3.0,2.0,5.0,4.0,5.0,1.535521890445831,1.6885363529032582,1.5136023193265769,2.0271726004603403,-1.2792049318632908,-0.7787912948441582,2.271391867730295,1.9867536248381352,2.3191944422185853,1.3393201186248749,1.3703805073643127,1.0135266402152037,1.347959250504398,-1.6671620512212098,0.672678460683673
1,1,1,0.5233139504299922,0.85,0.85,-1.7501463025798025,-1.832670124302969,-0.2954462934372223,-0.6856543806201549,1.0,0.16566311859645783,-0.6612489254244384,1.249823165219433,0.8348090423348381,-0.4225806817475225,-0.9662872024391582,1.1037111029958726,0.7129837391592301,1.8067929080684286,0.4615660837346297,-0.4085853141600734,0.9907596960757579,0.8533849468874994,0.5070247809801908,-1.6506970549481002,DE,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,1.0,3.0,0.0,-1.0070567273114714,-0.504744350887006,0.34329960661933495,-0.7667542831448969,-1.2976611977176349,0.5009423640362798,0.6636294626150276,0.7703758929804345,-0.34192277310570757,-0.3346030165726239,1.0135266402152037,-0.0052861147078600845,0.336187015210585,-2.012999735433298
0,1,0,0.5984618848130802,0.85,0.15,-0.8432715621500206,-0.7462989800824977,-0.9618663642219331,1.0845254102197917,-1.0,0.6940122710796752,0.5115135868637843,2.7231620509458576,1.0138905147580854,0.5085102303535105,-0.14747189373641784,2.054416348800955,1.9735987713711358,-0.9469534416272116,0.5621577986539367,-1.7043916130952788,0.29558979503565247,0.6286322531289729,-0.37106018851191314,0.05653562314684035,DE,3.0,5.0,3.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,6.0,4.0,4.0,5.0,3.0,3.0,6.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,-0.5118406301486104,0.003790677769052107,1.0090156517731812,0.6800742053875366,0.258147014291891,-0.2599213919706817,2.0184705100597213,0.6636294626150276,-1.552851930876792,-0.0056741947595909305,-1.357593130934786,0.33657292518939413,0.6713365678982695,-0.33159600693334657,0.672678460683673
0,1,1,0.38974551135910274,0.5,0.15,-0.9758819404866194,-0.3479514176385234,1.0702528926995947,-1.5810832418103606,-1.0,0.3334980258548097,0.2326008647690777,0.6011488972286798,-1.1368429665558022,-0.4023898574821691,-0.5489266542646107,0.8320320329577371,-0.6014957512359485,0.5609245156246319,-1.1324922975739684,-0.25554065554672456,0.0559326040328334,0.6374028490628041,-0.12854141469509,0.009874155505482415,DE,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,6.0,3.0,4.0,4.0,5.0,4.0,5.0,6.0,4.0,4.0,3.0,-0.7677609452229155,0.340739812795893,-0.504744350887006,-1.6773479859898708,-0.5105289587856999,-0.00048644053394344185,-0.257821708975441,0.0020673815034734882,-0.0040333816386410185,-1.0144199297979404,0.3473903930021507,0.33657292518939413,0.3330252265952042,1.003970037354517,-0.33445086286019143
0,1,1,0.5120030559928485,0.5,0.85,0.7584911310450565,-1.1708500003039157,1.334027856109384,0.37751602221910185,1.0,-2.0306817060684654,0.2925901386296017,0.984910432300754,0.2209283988349371,1.868847490639733,0.27795303053414966,0.31271418314085875,-0.15135173877054858,1.6756116974924002,0.5497224452954287,-0.49171770425268346,1.118456451256574,-0.2773841497343239,-0.04916364438887513,0.5923168822005779,DE,2.0,2.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,-2.0473625205944415,0.340739812795893,-0.25245101711030815,0.006525007851134241,1.2830483117286788,1.0372533652130096,-0.257821708975441,0.0020673815034734882,1.0285123178534596,0.33057438358652524,0.006393688214763604,1.352003497728108,-0.6819087973139892,0.336187015210585,0.672678460683673
0,0,0,0.19189727502005388,0.85,0.5,1.746318423175245,0.05230229957887056,0.5513588072324364,0.8338057333608737,-1.0,0.8098003433077381,-0.14766490351749464,0.2324752074683245,-1.4509877280318684,-0.17576593642760363,0.9267632461801514,-0.1530934994985672,-0.7414236490926047,0.8886557981830014,-0.5701186645625209,-0.4731362081551565,-0.18206336229610848,0.8365871993782275,-0.7944534238470731,-1.0559179582486136,DE,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,0.5118406301486104,-0.6701075922846301,-1.5139176859937975,-2.3508971835262726,-0.5105289587856999,0.2589485109027948,-1.2695071396577353,-1.3210567807196345,-0.5203062313846913,-1.6869170864901732,-0.675599721360011,-0.0019039323235101606,0.6713365678982695,0.002295504138619457,-1.005870411889434
0,0,0,0.13002724184555317,0.85,0.15,1.4528015465716866,-0.44651909668329576,1.8741161702779348,1.4851240247216482,-1.0,-0.895739773872248,0.5536524345100563,-0.017851336005399232,-0.6497021491930202,0.4235962094845144,0.5397435742886817,-0.749757551664111,-1.0574942982813642,-0.5371133179641292,0.5207423496324973,1.3955986241171634,-0.4116250125023966,-1.596322193105336,1.2815428764849095,0.7649737926850904,DE,2.0,3.0,3.0,2.0,4.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,3.0,6.0,5.0,6.0,5.0,4.0,5.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,-1.535521890445831,0.6776889478227347,-2.018504353547193,-1.34057338722167,0.258147014291891,0.7778184137762714,-1.5224284973283089,-0.6594946996080803,-0.7784426562577165,0.6668229619326423,1.3703805073643127,-0.34038078983641495,-1.020220138617054,0.336187015210585,0.672678460683673
1,1,0,0.8162580618509865,0.15,0.5,-0.8633020753143981,0.6294133812516558,0.76285151861512,0.5959191947402593,-1.0,1.311531881737512,0.9126856340273588,2.7896738982770195,0.3021334809438882,0.09291951319903852,-0.8222427082451205,2.146330327588176,0.20272642448792766,1.575501029194099,2.4606269104691005,-0.18459202779496175,3.310082330858258,2.2004986991457085,0.45958183727313295,2.419956290026695,DE,5.0,4.0,6.0,6.0,4.0,6.0,7.0,5.0,6.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,6.0,6.0,4.0,2.0,4.0,6.0,6.0,5.0,4.0,6.0,5.0,7.0,3.0,4.0,5.0,7.0,7.0,7.0,6.0,7.0,5.0,4.0,5.0,4.0,7.0,6.0,7.0,1.2796015753715257,1.6885363529032582,0.5044289842197854,-0.6670241896852677,0.258147014291891,-0.7787912948441582,1.5126277947185742,-0.6594946996080803,1.2866487427264848,2.011817275317108,0.006393688214763604,3.0443877852926313,2.0245819331105275,0.336187015210585,2.686937107771401
1,0,1,0.6457322042521436,0.15,0.85,-0.9317105046526961,-0.819578747349248,0.8222676564621896,-0.92968729666732,1.0,0.6066625428369481,-0.3366540992314143,0.8863954632133106,-0.2346753085509936,-0.48211325497318,-0.9726132595218309,0.6106355236693972,0.9877733712523965,1.5496482988420839,-0.42791005230192936,0.21247832566675506,-0.22036334689879605,-2.8651505239827713,0.5556081206584217,0.583226150600524,DE,4.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,-0.5118406301486104,0.003790677769052107,-0.7570376846637038,-2.0141225847580717,-1.2792049318632908,-1.8165311005911113,-0.7636644243165882,-0.3287136590523036,0.7703758929804345,-1.0144199297979404,-0.3346030165726239,-1.017334504862224,-2.7117768451323774,0.336187015210585,-0.6701606373748125
0,1,0,0.7379184132100927,0.15,0.85,-0.27570156851685507,-2.5601818257874434,0.2059900180950574,0.6748076779026202,-1.0,0.010354731240856105,0.6794923979550355,1.7204533428542954,1.6289552504046534,0.35888032065608677,0.7033946181942234,1.190951042281808,1.0332649434953736,0.1671825070800059,-0.12708950526142548,0.6059597849075463,-0.1572833777957983,0.11820224147077013,-0.707470899412426,0.034638565623392986,DE,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,6.0,3.0,4.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,-0.7677609452229155,-0.3331584572577892,-0.00015768333361029275,0.34329960661933495,0.0019216899326940501,1.0372533652130096,-0.004900351304867399,0.0020673815034734882,-0.5203062313846913,-0.0056741947595909305,0.6883870977895387,-0.0019039323235101606,-1.020220138617054,-1.3332705401492442,-0.33445086286019143
1,1,1,0.9191211068587579,0.85,0.5,0.11244801697881551,-1.0556902047523207,0.6860329384816359,2.645241982183083,-1.0,0.67140448530201,1.5385275456296552,2.6242826042991747,1.0052994726368225,1.4402350976669211,0.3935640807158852,1.3248349383211115,1.0178960034976816,1.7946270662919481,0.4112627664528111,-0.4320243780634634,0.8726519059864544,0.4459525850189019,0.5192348177288343,-1.8330314426314036,DE,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,2.0,4.0,2.0,1.2796015753715257,1.0146380828495756,0.7567223179964833,0.6800742053875366,0.770597663010285,0.7778184137762714,0.7538637217068533,1.6559725842823585,1.8029215924725353,-0.0056741947595909305,0.006393688214763604,0.6750497827022994,1.6862705918074634,0.336187015210585,-1.3415801864040555
0,0,0,0.5175941428659505,0.5,0.85,-1.4514130272882855,0.5472222783828564,0.15792920649318792,-0.47794327560908884,-1.0,0.034241620137473595,0.5834689056392519,2.9102993633120464,0.5316577065397081,0.08002655945724452,-0.5903998533554783,0.18474989482979343,-1.0197263099376215,0.6735492550114366,0.5965530268006766,-0.5084609413295541,-1.3410559989517075,-0.7604781149295101,1.0075303796463015,1.012827466109968,DE,3.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,6.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,-0.2559203150743052,-0.3331584572577892,1.0090156517731812,0.006525007851134241,-0.25430363442650294,-0.2599213919706817,-1.0165857819871618,-0.9902757401638573,0.25410304323438415,-0.6781713514518238,-1.0165964261473985,-1.3558113623751287,-1.3585314799201187,1.3378615484264826,0.33696868616905107
0,1,0,0.712916863665788,0.85,0.85,-1.2157598302524242,-0.5446606586385672,0.17026884812111276,0.10470145046806388,-1.0,2.1056061331971243,0.31938617320638646,1.851317947057584,-0.04029103200027867,-0.17608756723260435,0.2929113410185057,0.4670073905450945,0.5010581271174753,1.7140419648381164,0.9489169044590945,-0.5196295606506479,0.06084963407926278,-0.5900142249365498,0.5197466888234534,-0.16849643990322183,DE,6.0,5.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2.3032828356687465,0.003790677769052107,-0.504744350887006,-0.6670241896852677,-1.7916555805816847,-0.00048644053394344185,-0.5107430666460145,0.0020673815034734882,1.54478516759951,0.33057438358652524,-0.675599721360011,-0.34038078983641495,-0.34359745601092484,-0.6654875180053121,0.33696868616905107
1,0,1,0.48763945123238106,0.5,0.5,0.47566402743955694,-2.1409560153659126,0.0795542648753216,0.751423042584699,-1.0,-0.11549021115728364,0.6880038218846313,2.44080209411012,-0.09296105332192772,1.940318287023379,0.7751320835553204,-0.9191164609679534,-1.5541566943016498,-1.953573366522578,-0.4098202476332854,0.5316043536822694,-1.2631162318168219,0.2922868374802753,2.061364840779656,-0.3125574081715905,DE,2.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,5.0,6.0,5.0,3.0,3.0,4.0,3.0,6.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,-0.7677609452229155,-0.6701075922846301,-0.25245101711030815,-1.003798788453469,0.258147014291891,-0.00048644053394344185,-1.5224284973283089,-1.651837821275411,-1.8109883557498172,-0.34192277310570757,1.3703805073643127,-0.6788576473493192,0.3330252265952042,1.671753059498449,0.33696868616905107
0,1,0,0.28402060704253973,0.85,0.85,0.4339221038149731,0.9144200456576557,0.468607702498389,-0.875039524772034,1.0,-0.6130969598384838,0.34149935717270147,1.5025716956138768,0.5022932051386636,-1.1825368644299725,-0.08123558173396361,1.2045931105163399,-0.1708055278122383,0.6715778485463072,-0.5402654364283558,-0.762897325387818,-0.2634664422608116,0.3772156954662313,-0.010302334144290076,0.3978490365810164,DE,2.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,6.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,6.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,6.0,4.0,3.0,4.0,5.0,5.0,-0.5118406301486104,0.6776889478227347,-0.504744350887006,0.006525007851134241,-1.0229796075040938,-0.2599213919706817,1.006785079377427,-0.3287136590523036,-0.0040333816386410185,-0.6781713514518238,0.006393688214763604,-0.6788576473493192,0.3330252265952042,0.336187015210585,0.672678460683673
0,0,0,0.5368361498743923,0.15,0.5,-1.6029469332534503,-0.673205009675512,0.008652513776281914,2.4158857195587737,1.0,0.17626456330772006,0.8305302616755423,2.5648536005684353,2.434837176278222,0.6326888541170321,0.5954793485123239,2.0664990522425195,1.867227548076813,0.6514055623105639,1.850049168653298,-1.2530801498939137,-0.6543479583149383,0.8280357248154742,-2.5032475655759847,-0.1933488293189238,DE,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,6.0,3.0,2.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,0.5118406301486104,0.003790677769052107,1.261308985549879,1.0168488041557373,0.0019216899326940501,0.2589485109027948,1.7655491523891478,1.9867536248381352,0.5122394681074093,1.3393201186248749,-0.675599721360011,-1.017334504862224,0.6713365678982695,-3.0027280955090734,-0.6701606373748125
